400,4.323324
401,4.326699
402,4.330057
403,4.333398
404,4.336723
405,4.340031
406,4.343322
407,4.346598
408,4.349856
409,4.353099
410,4.356325
411,4.359536
412,4.362730
413,4.365909
414,4.369071
415,4.372218
416,4.375349
417,4.378464
418,4.381564
419,4.384649
420,4.387718
421,4.390772
422,4.393810
423,4.396834
424,4.399842
425,4.402835
426,4.405814
427,4.408777
428,4.411726
429,4.414660
430,4.417579
431,4.420484
432,4.423374
433,4.426250
434,4.429112
435,4.431959
436,4.434792
437,4.437611
438,4.440416
439,4.443207
440,4.445984
441,4.448747
442,4.451497
443,4.454232
444,4.456954
445,4.459663
446,4.462358
447,4.465039
448,4.467707
449,4.470362
450,4.473004
451,4.475632
452,4.478248
453,4.480850
454,4.483439
455,4.486015
456,4.488579
457,4.491130
458,4.493668
459,4.496193
460,4.498706
461,4.501206
462,4.503694
463,4.506169
464,4.508632
465,4.511083
466,4.513521
467,4.515948
468,4.518362
469,4.520764
470,4.523154
471,4.525532
472,4.527899
473,4.530253
474,4.532596
475,4.534928
476,4.537247
477,4.539555
478,4.541852
479,4.544137
480,4.546410
481,4.548673
482,4.550924
483,4.553163
484,4.555392
485,4.557609
486,4.559816
487,4.562011
488,4.564196
489,4.566369
490,4.568532
491,4.570684
492,4.572825
493,4.574956
494,4.577076
495,4.579185
496,4.581284
497,4.583372
498,4.585450
499,4.587518
500,4.589575
501,4.591622
502,4.593659
503,4.595685
504,4.597702
505,4.599708
506,4.601705
507,4.603691
508,4.605668
509,4.607635
510,4.609592
511,4.611539
512,4.613476
513,4.615404
514,4.617322
515,4.619231
516,4.621130
517,4.623020
518,4.624900
519,4.626771
520,4.628632
521,4.630484
522,4.632327
523,4.634161
524,4.635986
525,4.637801
526,4.639608
527,4.641405
528,4.643194
529,4.644973
530,4.646744
531,4.648506
532,4.650259
533,4.652003
534,4.653739
535,4.655466
536,4.657184
537,4.658894
538,4.660595
539,4.662288
540,4.663972
541,4.665648
542,4.667316
543,4.668975
544,4.670626
545,4.672269
546,4.673904
547,4.675530
548,4.677148
549,4.678758
550,4.680361
551,4.681955
552,4.683541
553,4.685120
554,4.686690
555,4.688253
556,4.689807
557,4.691355
558,4.692894
559,4.694426
560,4.695950
561,4.697466
562,4.698975
563,4.700476
564,4.701970
565,4.703457
566,4.704936
567,4.706407
568,4.707872
569,4.709329
570,4.710778
571,4.712221
572,4.713656
573,4.715084
574,4.716505
575,4.717919
576,4.719326
577,4.720726
578,4.722119
579,4.723505
580,4.724884
581,4.726256
582,4.727621
583,4.728980
584,4.730332
585,4.731677
586,4.733015
587,4.734346
588,4.735671
589,4.736990
590,4.738301
591,4.739607
592,4.740905
593,4.742198
594,4.743483
595,4.744763
596,4.746036
597,4.747302
598,4.748563
599,4.749817
600,4.751065
601,4.752306
602,4.753542
603,4.754771
604,4.755994
605,4.757211
606,4.758422
607,4.759627
608,4.760826
609,4.762018
610,4.763205
611,4.764386
612,4.765562
613,4.766731
614,4.767894
615,4.769052
616,4.770204
617,4.771350
618,4.772490
619,4.773625
620,4.774754
621,4.775877
622,4.776995
623,4.778107
624,4.779214
625,4.780315
626,4.781411
627,4.782501
628,4.783586
629,4.784665
630,4.785739
631,4.786808
632,4.787871
633,4.788929
634,4.789982
635,4.791029
636,4.792072
637,4.793109
638,4.794141
639,4.795167
640,4.796189
641,4.797205
642,4.798217
643,4.799223
644,4.800225
645,4.801221
646,4.802213
647,4.803199
648,4.804181
649,4.805157
650,4.806129
651,4.807096
652,4.808058
653,4.809015
654,4.809968
655,4.810916
656,4.811859
657,4.812797
658,4.813731
659,4.814660
660,4.815584
661,4.816504
662,4.817419
663,4.818330
664,4.819236
665,4.820137
666,4.821034
667,4.821927
668,4.822815
669,4.823699
670,4.824578
671,4.825453
672,4.826324
673,4.827190
674,4.828052
675,4.828909
676,4.829763
677,4.830612
678,4.831457
679,4.832297
680,4.833134
681,4.833966
682,4.834794
683,4.835618
684,4.836438
685,4.837254
686,4.838065
687,4.838873
688,4.839677
689,4.840476
690,4.841272
691,4.842063
692,4.842851
693,4.843635
694,4.844415
695,4.845191
696,4.845963
697,4.846731
698,4.847496
699,4.848256
700,4.849013
701,4.849766
702,4.850515
703,4.851261
704,4.852003
705,4.852741
706,4.853475
707,4.854206
708,4.854933
709,4.855657
710,4.856377
711,4.857093
712,4.857806
713,4.858515
714,4.859221
715,4.859923
716,4.860622
717,4.861317
718,4.862008
719,4.862697
720,4.863381
721,4.864063
722,4.864741
723,4.865415
724,4.866087
725,4.866755
726,4.867419
727,4.868080
728,4.868738
729,4.869393
730,4.870044
731,4.870693
732,4.871337
733,4.871979
734,4.872618
735,4.873253
736,4.873885
737,4.874514
738,4.875140
739,4.875763
740,4.876382
741,4.876999
742,4.877612
743,4.878223
744,4.878830
745,4.879434
746,4.880036
747,4.880634
748,4.881229
749,4.881822
750,4.882411
751,4.882998
752,4.883581
753,4.884162
754,4.884740
755,4.885315
756,4.885887
757,4.886456
758,4.887022
759,4.887585
760,4.888146
761,4.888704
762,4.889259
763,4.889811
764,4.890361
765,4.890908
766,4.891452
767,4.891993
768,4.892532
769,4.893068
770,4.893601
771,4.894132
772,4.894660
773,4.895185
774,4.895708
775,4.896228
776,4.896746
777,4.897261
778,4.897773
779,4.898283
780,4.898790
781,4.899295
782,4.899797
783,4.900297
784,4.900795
785,4.901289
786,4.901782
787,4.902272
788,4.902759
789,4.903244
790,4.903726
791,4.904207
792,4.904684
793,4.905160
794,4.905633
795,4.906103
796,4.906572
797,4.907038
798,4.907501
799,4.907963
800,4.908422
801,4.908879
802,4.909333
803,4.909785
804,4.910235
805,4.910683
806,4.911128
807,4.911572
808,4.912013
809,4.912451
810,4.912888
811,4.913323
812,4.913755
813,4.914185
