-2.000000, 0.006676
-1.960000, 0.007035
-1.920000, 0.007392
-1.880000, 0.007752
-1.840000, 0.008119
-1.800000, 0.008498
-1.760000, 0.008893
-1.720000, 0.009310
-1.680000, 0.009753
-1.640000, 0.010227
-1.600000, 0.010736
-1.560000, 0.011285
-1.520000, 0.011878
-1.480000, 0.012522
-1.440000, 0.013232
-1.400000, 0.013980
-1.360000, 0.014795
-1.320000, 0.015687
-1.280000, 0.016667
-1.240000, 0.017790
-1.200000, 0.018948
-1.160000, 0.020227
-1.120000, 0.021650
-1.080000, 0.023242
-1.040000, 0.025227
-1.000000, 0.027139
-0.960000, 0.029284
-0.920000, 0.031730
-0.880000, 0.034544
-0.840000, 0.038895
-0.800000, 0.042290
-0.760000, 0.046137
-0.720000, 0.050694
-0.680000, 0.056220
-0.640000, 0.062972
-0.600000, 0.075558
-0.560000, 0.083183
-0.520000, 0.092849
-0.480000, 0.105745
-0.440000, 0.123058
-0.400000, 0.106467
-0.360000, 0.150815
-0.320000, 0.210732
-0.280000, 0.284226
-0.240000, 0.369302
-0.200000, 0.526773
-0.160000, 0.615925
-0.120000, 0.691205
-0.080000, 0.749640
-0.040000, 0.788255
0.000000, 0.804077
0.040000, 0.788255
0.080000, 0.749640
0.120000, 0.691205
0.160000, 0.615925
0.200000, 0.526773
0.240000, 0.369302
0.280000, 0.284226
0.320000, 0.210732
0.360000, 0.150815
0.400000, 0.106467
0.440000, 0.123058
0.480000, 0.105745
0.520000, 0.092849
0.560000, 0.083183
0.600000, 0.075558
0.640000, 0.062972
0.680000, 0.056220
0.720000, 0.050694
0.760000, 0.046137
0.800000, 0.042290
0.840000, 0.038895
0.880000, 0.034544
0.920000, 0.031730
0.960000, 0.029284
1.000000, 0.027139
1.040000, 0.025227
1.080000, 0.023242
1.120000, 0.021650
1.160000, 0.020227
1.200000, 0.018948
1.240000, 0.017790
1.280000, 0.016667
1.320000, 0.015687
1.360000, 0.014795
1.400000, 0.013980
1.440000, 0.013232
1.480000, 0.012508
1.520000, 0.011869
1.560000, 0.011281
1.600000, 0.010739
1.640000, 0.010236
1.680000, 0.009767
1.720000, 0.009324
1.760000, 0.008901
1.800000, 0.008494
1.840000, 0.008094
1.880000, 0.007697
1.920000, 0.007295
1.960000, 0.006884
2.000000, 0.006455
